"","Unit","Female","Infant","Date.birth","Event.end","Date.end","Time.to.swell","Date.takeover","Dataset","Month","Time1","Time2","Swelling","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"2062","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",11,10,11,0,1,0,"M","multi",7.02333333333333,194.4,"ColdDry","Dry","Cold"
"2095","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",12,11,12,0,1,1,"M","multi",6.31290322580645,96.4,"ColdDry","Dry","Cold"
"2075","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",13,12,13,0,1,1,"M","multi",7.28064516129032,48.7,"HotDry","Dry","Hot"
"2083","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",14,13,14,0,1,1,"M","multi",8.21428571428572,29.6,"HotDry","Dry","Hot"
"2090","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",15,14,15,1,1,1,"M","multi",9.17096774193548,89.9,"HotDry","Dry","Hot"
"2209","M2","F152","M89","2019-10-24","no swelling yet",NA,NA,NA,"conservative",1,0,1,0,0,0,"M","multi",8.38,886.516666667,"ColdDry","Dry","Cold"
"2242","M2","F152","M89","2019-10-24","no swelling yet",NA,NA,NA,"conservative",2,1,2,0,0,0,"M","multi",7.52258064516129,627.466666667,"ColdDry","Dry","Cold"
"2217","M2","F152","M89","2019-10-24","no swelling yet",NA,NA,NA,"conservative",3,2,3,0,0,0,"M","multi",6.10333333333333,454.566666667,"ColdDry","Dry","Cold"
"2224","M2","F152","M89","2019-10-24","no swelling yet",NA,NA,NA,"conservative",4,3,4,0,0,0,"M","multi",5.34838709677419,252.05,"ColdDry","Dry","Cold"
"2243","M2","F152","M89","2019-10-24","no swelling yet",NA,NA,NA,"conservative",5,4,5,0,0,0,"M","multi",6.25483870967742,65.1,"HotDry","Dry","Hot"
"2880","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",1,0,1,0,1,0,"M","primi",8,1175.5,"ColdWet","Wet","Cold"
"2850","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",2,1,2,0,1,0,"M","primi",7.79333333333333,1018.3,"ColdDry","Dry","Cold"
"2858","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",3,2,3,0,1,0,"M","primi",7.99354838709677,536.3,"ColdDry","Dry","Cold"
"2842","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",4,3,4,0,1,0,"M","primi",5.88666666666667,161.8,"ColdDry","Dry","Cold"
"2878","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",5,4,5,0,1,0,"M","primi",6.23225806451613,121,"ColdDry","Dry","Cold"
"2860","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",6,5,6,0,1,0,"M","primi",7.24193548387097,28.1,"HotDry","Dry","Hot"
"2852","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",7,6,7,0,1,0,"M","primi",8.95714285714286,1.9,"HotDry","Dry","Hot"
"2849","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",8,7,8,0,1,0,"M","primi",9.21290322580645,39.4,"HotDry","Dry","Hot"
"2851","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",9,8,9,0,1,0,"M","primi",10.3533333333333,47.2,"HotDry","Dry","Hot"
"2879","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",10,9,10,0,1,0,"M","primi",10.0709677419355,75.8,"ColdWet","Wet","Cold"
"2861","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",11,10,11,0,1,1,"M","primi",10.6033333333333,380.6,"ColdWet","Wet","Cold"
"2857","T","F204","M9","2008-09-09","mother swells","2009-09-05",11.8360655737705,"2009-08-08","conservative",12,11,12,1,1,1,"M","primi",8.32903225806452,699.8,"ColdWet","Wet","Cold"
"2061","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",1,0,1,0,0,0,"M","multi",8.23928571428571,87.4,"HotDry","Dry","Hot"
"2082","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",2,1,2,0,0,0,"M","multi",9.17096774193548,113.9,"HotDry","Dry","Hot"
"2066","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",3,2,3,0,0,0,"M","multi",9.30333333333333,438.4,"HotDry","Dry","Hot"
"2071","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",4,3,4,0,0,0,"M","multi",8.84516129032258,687,"ColdWet","Wet","Cold"
"2070","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",5,4,5,0,0,0,"M","multi",7.85,1089.5,"ColdWet","Wet","Cold"
"2081","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",6,5,6,0,0,0,"M","multi",7.98709677419355,1085,"ColdWet","Wet","Cold"
"2096","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",7,6,7,0,0,0,"M","multi",8.46129032258064,1182.5,"ColdWet","Wet","Cold"
"2080","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",8,7,8,0,0,0,"M","multi",7.75,859.8,"ColdDry","Dry","Cold"
"2068","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",9,8,9,0,0,0,"M","multi",6.85483870967742,549.8,"ColdDry","Dry","Cold"
"2092","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",10,9,10,0,0,0,"M","multi",6.31666666666667,124.8,"ColdDry","Dry","Cold"
"2069","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",11,10,11,0,0,0,"M","multi",6.36451612903226,18.5,"ColdDry","Dry","Cold"
"2091","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",12,11,12,0,0,0,"M","multi",8.89032258064516,10.5,"HotDry","Dry","Hot"
"2085","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",13,12,13,0,0,0,"M","multi",9.41071428571429,32.1,"HotDry","Dry","Hot"
"2078","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",14,13,14,0,0,0,"M","multi",9.88387096774194,60.1,"HotDry","Dry","Hot"
"2073","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",15,14,15,0,0,0,"M","multi",9.98333333333333,209.9,"HotDry","Dry","Hot"
"2060","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",16,15,16,0,0,0,"M","multi",9.31290322580645,381.2,"ColdWet","Wet","Cold"
"2072","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",17,16,17,0,0,0,"M","multi",9.31,568.8,"ColdWet","Wet","Cold"
"2089","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",18,17,18,0,0,0,"M","multi",10.7612903225806,716.1,"ColdWet","Wet","Cold"
"2087","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",19,18,19,0,0,0,"M","multi",10.8258064516129,790.9,"ColdWet","Wet","Cold"
"2086","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",20,19,20,0,0,0,"M","multi",12.0766666666667,674.3,"ColdDry","Dry","Cold"
"2076","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",21,20,21,0,0,0,"M","multi",8.68064516129032,582.9,"ColdDry","Dry","Cold"
"2084","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",22,21,22,0,0,0,"M","multi",6.94666666666667,335.3,"ColdDry","Dry","Cold"
"2074","M2","F142","M90","2014-03-23","mother swells","2016-01-26",22.0983606557377,NA,"conservative",23,22,23,1,0,0,"M","multi",7.21290322580645,245.4,"ColdDry","Dry","Cold"
"2429","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",1,0,1,0,1,0,"M","multi",7.39,687.6,"ColdDry","Dry","Cold"
"2426","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",2,1,2,0,1,0,"M","multi",7.29354838709677,303.1,"ColdDry","Dry","Cold"
"2428","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",3,2,3,0,1,0,"M","multi",6.61666666666667,100.7,"ColdDry","Dry","Cold"
"2435","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",4,3,4,0,1,1,"M","multi",7.29677419354839,86.5,"ColdDry","Dry","Cold"
"2423","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",5,4,5,0,1,1,"M","multi",8.90967741935484,5.8,"HotDry","Dry","Hot"
"2425","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",6,5,6,0,1,1,"M","multi",9.47241379310345,16.2,"HotDry","Dry","Hot"
"2430","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",7,6,7,0,1,1,"M","multi",9.45161290322581,51.4,"HotDry","Dry","Hot"
"2424","M1","F163","M92","2012-10-29","mother swells","2013-06-19",7.63934426229508,"2013-02-25","conservative",8,7,8,1,1,1,"M","multi",9.83666666666667,146.2,"HotDry","Dry","Hot"
"2437","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",1,0,1,0,0,0,"M","multi",6.78333333333333,253.3,"ColdDry","Dry","Cold"
"2434","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",2,1,2,0,0,0,"M","multi",6.12258064516129,68.3,"ColdDry","Dry","Cold"
"2445","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",3,2,3,0,0,0,"M","multi",7.40967741935484,18.5,"HotDry","Dry","Hot"
"2432","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",4,3,4,0,0,0,"M","multi",9.45357142857143,3.5,"HotDry","Dry","Hot"
"2446","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",5,4,5,0,0,0,"M","multi",9.65161290322581,53.6,"HotDry","Dry","Hot"
"2441","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",6,5,6,0,0,0,"M","multi",9.75,201.9,"HotDry","Dry","Hot"
"2448","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",7,6,7,0,0,0,"M","multi",9.90322580645161,302.2,"ColdWet","Wet","Cold"
"2444","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",8,7,8,0,0,0,"M","multi",9.17666666666667,466.2,"ColdWet","Wet","Cold"
"2438","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",9,8,9,0,0,0,"M","multi",9.92258064516129,598,"ColdWet","Wet","Cold"
"2436","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",10,9,10,0,0,0,"M","multi",10.4935483870968,807.2,"ColdWet","Wet","Cold"
"2440","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",11,10,11,0,0,0,"M","multi",11.77,733.6,"ColdDry","Dry","Cold"
"2447","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",12,11,12,0,0,0,"M","multi",10.741935483871,632.9,"ColdDry","Dry","Cold"
"2433","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",13,12,13,0,0,0,"M","multi",7.69333333333333,407.4,"ColdDry","Dry","Cold"
"2442","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",14,13,14,0,0,0,"M","multi",7.18709677419355,295.2,"ColdDry","Dry","Cold"
"2443","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",15,14,15,0,0,0,"M","multi",7.20645161290323,115.8,"HotDry","Dry","Hot"
"2439","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",16,15,16,0,0,0,"M","multi",9.66206896551724,28.3,"HotDry","Dry","Hot"
"2431","M1","F163","M94","2014-12-08","mother swells","2016-05-02",16.7540983606557,NA,"conservative",17,16,17,1,0,0,"M","multi",10.7806451612903,64.4,"HotDry","Dry","Hot"
"2564","N","F176","M96","2019-11-27","no swelling yet",NA,NA,NA,"conservative",1,0,1,0,0,0,"M","multi",7.63548387096774,653.066666667,"ColdDry","Dry","Cold"
"2563","N","F176","M96","2019-11-27","no swelling yet",NA,NA,NA,"conservative",2,1,2,0,0,0,"M","multi",5.65,451.266666667,"ColdDry","Dry","Cold"
"2571","N","F176","M96","2019-11-27","no swelling yet",NA,NA,NA,"conservative",3,2,3,0,0,0,"M","multi",5.38387096774194,250.2,"ColdDry","Dry","Cold"
"2554","N","F176","M96","2019-11-27","no swelling yet",NA,NA,NA,"conservative",4,3,4,0,0,0,"M","multi",6.44516129032258,11.7,"HotDry","Dry","Hot"
"2503","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",1,0,1,0,1,0,"M","multi",9.84333333333333,617.8,"ColdWet","Wet","Cold"
"2496","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",2,1,2,0,1,0,"M","multi",10.3258064516129,751.7,"ColdWet","Wet","Cold"
"2498","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",3,2,3,0,1,0,"M","multi",11.1193548387097,758.1,"ColdWet","Wet","Cold"
"2500","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",4,3,4,0,1,0,"M","multi",12.0466666666667,622.2,"ColdDry","Dry","Cold"
"2499","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",5,4,5,0,1,0,"M","multi",7.78387096774194,476.5,"ColdDry","Dry","Cold"
"2493","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",6,5,6,0,1,0,"M","multi",7.06333333333333,294.7,"ColdDry","Dry","Cold"
"2502","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",7,6,7,0,1,0,"M","multi",7.19032258064516,215.5,"ColdDry","Dry","Cold"
"2495","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",8,7,8,0,1,0,"M","multi",8.66129032258065,37.7,"HotDry","Dry","Hot"
"2494","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",9,8,9,0,1,1,"M","multi",11.0233333333333,59.9,"HotDry","Dry","Hot"
"2497","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",10,9,10,0,1,1,"M","multi",10.8096774193548,93.9,"HotDry","Dry","Hot"
"2501","N","F173","M97","2015-07-30","mother swells","2016-06-21",10.7213114754098,"2016-04-15","conservative",11,10,11,1,1,1,"M","multi",9.85666666666667,350.3,"HotDry","Dry","Hot"
"1876","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",1,0,1,0,0,0,"M","multi",6.04193548387097,68.5,"ColdDry","Dry","Cold"
"1887","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",2,1,2,0,0,0,"M","multi",6.87741935483871,15.6,"HotDry","Dry","Hot"
"1881","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",3,2,3,0,0,0,"M","multi",8.46071428571429,2.5,"HotDry","Dry","Hot"
"1886","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",4,3,4,0,0,0,"M","multi",8.33548387096774,55.7,"HotDry","Dry","Hot"
"1878","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",5,4,5,0,0,0,"M","multi",8.93666666666667,125.8,"HotDry","Dry","Hot"
"1883","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",6,5,6,0,0,0,"M","multi",7.56451612903226,421,"ColdWet","Wet","Cold"
"1873","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",7,6,7,0,0,0,"M","multi",7.46,856.4,"ColdWet","Wet","Cold"
"1879","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",8,7,8,0,0,0,"M","multi",7.23225806451613,1059.5,"ColdWet","Wet","Cold"
"1888","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",9,8,9,0,0,0,"M","multi",7.57096774193548,960.8,"ColdWet","Wet","Cold"
"1875","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",10,9,10,0,0,0,"M","multi",7.09333333333333,532.8,"ColdDry","Dry","Cold"
"1884","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",11,10,11,0,0,0,"M","multi",6.02903225806452,297.3,"ColdDry","Dry","Cold"
"1874","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",12,11,12,0,0,0,"M","multi",6.44333333333333,99.8,"ColdDry","Dry","Cold"
"1880","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",13,12,13,0,0,0,"M","multi",6.53548387096774,41.9,"ColdDry","Dry","Cold"
"1885","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",14,13,14,0,0,0,"M","multi",6.96451612903226,3.6,"HotDry","Dry","Hot"
"1882","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",15,14,15,0,0,0,"M","multi",8.51034482758621,3.6,"HotDry","Dry","Hot"
"1877","L","F120","M98","2007-01-25","mother swells","2008-05-17",15.672131147541,NA,"conservative",16,15,16,1,0,0,"M","multi",8.90645161290323,139.4,"HotDry","Dry","Hot"
"2552","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",1,0,1,0,1,0,"M","primi",7.01935483870968,635.8,"ColdDry","Dry","Cold"
"2549","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",2,1,2,0,1,0,"M","primi",6.69333333333333,207.3,"ColdDry","Dry","Cold"
"2559","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",3,2,3,0,1,0,"M","primi",6.16774193548387,64.3,"ColdDry","Dry","Cold"
"2546","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",4,3,4,0,1,0,"M","primi",7.85161290322581,18.5,"HotDry","Dry","Hot"
"2548","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",5,4,5,0,1,0,"M","primi",9.38214285714286,3.5,"HotDry","Dry","Hot"
"2570","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",6,5,6,0,1,0,"M","primi",9.77741935483871,55.1,"HotDry","Dry","Hot"
"2553","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",7,6,7,0,1,0,"M","primi",9.63,205.4,"HotDry","Dry","Hot"
"2565","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",8,7,8,0,1,0,"M","primi",10.0322580645161,321.3,"ColdWet","Wet","Cold"
"2551","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",9,8,9,0,1,0,"M","primi",9.19,483.1,"ColdWet","Wet","Cold"
"2557","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",10,9,10,0,1,0,"M","primi",9.89677419354839,613.8,"ColdWet","Wet","Cold"
"2547","N","F176","M99","2014-11-12","mother swells","2016-04-21",17.2459016393443,"2016-04-15","uncertain",11,10,11,0,1,0,"M","primi",10.6774193548387,831.2,"ColdWet","Wet","Cold"
